,LocationID,Latitude,Longitude,Risk Band
7630,416502,16.211732,74.3526294,Very Critical
2962,396235,20.225134,72.940142,Very Critical
5892,799263,23.94631,92.20663,Very Critical
17074,682301,9.9511374,76.3610699,Very Critical
9410,401107,19.2790833,72.8567222,Very Critical
9468,411046,18.446,73.8602778,Very Critical
9414,401208,19.4091111,72.8506111,Very Critical
6224,767033,20.1882963,83.2196445,Very Critical
9088,682020,9.966222222,76.29916667,Very Critical
8102,411021,18.516349,73.773204,Very Critical
19431,682017,9.995722222,76.29205556,Very Critical
17954,682019,9.966611111,76.31794444,Very Critical
18527,401305,19.4698664999999,72.8426857999999,Very Critical
19437,682028,9.996611111,76.31897222,Very Critical
9411,401207,19.3536944,72.8144167,Very Critical
7601,403702,14.991011,74.040168999999,Very Critical
8100,411048,18.4645,73.8872,Very Critical
5584,682305,9.92912999,76.3759311,Very Critical
9407,401105,19.3096389,72.8549722,Very Critical
17284,396215,20.405635,72.877843,Very Critical
15692,411030,18.5041944,73.8461667,Very Critical
15688,411004,18.5113333,73.8373889,Very Critical
9196,673631,11.18364,75.838921,Very Critical
6481,764058,19.1419066,82.3223649,Very Critical
6447,766014,19.914595,82.9001633,Very Critical
15659,401202,19.3789167,72.82775,Very Critical
16071,682002,9.965638889,76.26402778,Very Critical
19061,682001,9.965555556,76.24141667,Very Critical
9142,689645,9.06,76.92,Very Critical
2970,396230,20.287347,73.000677,Very Critical
17946,683106,10.084917,76.347613,Very Critical
14509,575007,12.8683853,74.9296969,Very Critical
17953,682036,9.962944444,76.29716667,Very Critical
18935,680013,10.56791,76.193528,Very Critical
16066,682506,10.1102222,76.3595833,Very Critical
5502,576213,13.4548591,74.7849347,Very Critical
17400,401203,19.4035935,72.7968932,Very Critical
5680,680651,10.561187,76.262395,Very Critical
18924,685584,9.89644,76.70615,Very Critical
14609,686564,9.6,76.4333,Very Critical
14785,767017,20.8105486,83.798232,Very Critical
4669,670006,11.8820184,75.4282772,Very Critical
9132,680008,10.546367,76.226178,Very Critical
14634,680027,10.475847,76.226185,Very Critical
9096,682013,9.938555556,76.29633333,Very Critical
9095,682032,9.984222222,76.31230556,Very Critical
5681,680541,10.591539,76.154823,Very Critical
9094,682038,9.95075,76.33347222,Very Critical
14599,680308,10.45,76.3,Very Critical
5750,691531,8.98,76.77,Very Critical
18473,680121,10.21,76.18,Very Critical
16067,682023,10.02311111,76.27319444,Very Critical
16088,686013,9.562151,76.512517,Very Critical
14635,680751,9.993618,76.278323,Very Critical
5678,680007,10.489254,76.203782,Very Critical
9157,691507,9.04,76.71,Very Critical
9469,411024,18.4452222,73.7858056,Very Critical
5617,680733,10.29,76.32,Very Critical
4130,503207,18.5209603,77.7803527,Very Critical
14955,768035,21.0232873,83.2920882,Very Critical
14610,686008,9.630919,76.505465,Very Critical
19448,686006,9.605192,76.52954,Very Critical
16186,670102,11.753368,75.490912,Very Critical
5670,680501,10.641899,76.100101,Very Critical
9091,682012,10.00158333,76.28205556,Very Critical
16105,680101,9.256769,77.669361,Very Critical
7746,416518,15.7977798,73.6500552,Very Critical
14636,680012,10.511722,76.16823,Very Critical
15079,673309,11.68,75.56,Very Critical
17275,574145,12.9176735,74.9413591,Very Critical
18472,680722,10.29,76.32,Very Critical
14672,689124,9.329217,76.616761,Very Critical
16163,673303,11.3431182,75.740236,Very Critical
18919,682041,10.0338157029212,76.2920259827144,Very Critical
16052,683587,10.184708,76.503984,Very Critical
17085,680567,10.28,76.13,Very Critical
5679,680007,10.489254,76.203782,Very Critical
14701,673005,11.25,75.79,Very Critical
17285,396215,20.405635,72.877843,Very Critical
9113,686018,9.570504,76.556867,Very Critical
9232,670663,11.753368,75.490912,Very Critical
5618,680687,10.31,76.18,Very Critical
9089,682020,9.966222222,76.29916667,Very Critical
14638,679531,10.737287,76.313072,Very Critical
5585,682307,9.8864564,76.374006,Very Critical
14553,576221,13.5360452,74.7038981,Very Critical
16094,686005,9.5936391,76.5022629,Very Critical
16111,680641,10.4569,76.15522,Very Critical
13869,581400,14.8977833,74.3506467,Very Critical
5697,680588,9.565854,76.527351,Very Critical
18477,690527,9.166076,76.49439,Very Critical
9722,721655,22.1125,87.9839,Very Critical
5624,680702,10.39,76.13,Very Critical
14811,401301,19.4,72.85,Very Critical
16133,691512,8.95,76.77,Very Critical
7808,401601,20.014532,72.7200608,Very Critical
19059,686661,9.980139,76.580462,Very Critical
9412,401207,19.3536944,72.8144167,Very Critical
15359,679101,10.7708266,76.3793866,Very Critical
1422,591108,15.82,74.37,Very Critical
19205,686106,9.479938,76.567293,Very Critical
18915,683515,10.17283,76.176726,Very Critical
2963,396235,20.225134,72.940142,Very Critical
4750,679303,10.8001,76.1841,Very Critical
1498,586124,15.9680086,74.1413056,Very Critical
14637,680614,10.477347,76.087923,Very Critical
9238,670103,11.753368,75.490912,Very Critical
5653,686608,9.8128,76.3909,Very Critical
6213,767020,20.8340999,83.523255,Very Critical
19440,682511,10.1102222,76.3595833,Very Critical
5544,683516,10.1817363,76.1850563999999,Very Critical
17084,680697,10.31,76.31,Very Critical
19438,682028,9.996611111,76.31897222,Very Critical
17148,673501,11.68,75.6,Very Critical
17962,680669,10.2131111,76.1865833,Very Critical
15038,678583,10.2134,76.1894,Very Critical
17965,686022,9.589517,76.476451,Very Critical
6223,767016,20.6858316,83.7318716,Very Critical
5547,686668,9.989231,76.674591,Very Critical
14633,680510,10.511847,76.093576,Very Critical
5341,574154,13.0709886,74.7864991,Very Critical
14603,680688,10.31,76.17,Very Critical
18470,682007,9.8832188,76.2871086,Very Critical
17941,688528,9.7744167,76.3389167,Very Critical
14510,575007,12.8683853,74.9296969,Very Critical
16106,680101,9.256769,77.669361,Very Critical
9112,686041,9.616405,76.518911,Very Critical
5522,574118,13.3169672,74.7273938,Very Critical
5582,682030,10.0073941,76.3243579,Very Critical
5550,686669,10.016797,76.503706,Very Critical
16068,682023,10.02311111,76.27319444,Very Critical
5545,683580,10.119053,76.417965,Very Critical
2953,396240,20.212599,72.995041,Very Critical
17073,682021,10.0474799,76.3644927,Very Critical
14642,690540,9.03,76.66,Very Critical
4826,673323,11.45,75.77,Very Critical
4822,673523,11.53,75.66,Very Critical
1672,581384,14.2382855,74.6175537,Very Critical
19457,680545,10.575071,76.162003,Very Critical
9234,670661,11.753368,75.490912,Very Critical
5626,680564,10.417864,76.175058,Very Critical
18031,670104,11.753368,75.490912,Very Critical
9093,682015,9.949527778,76.29244444,Very Critical
1669,581319,14.58031,74.3170712,Very Critical
9087,682018,9.991416667,76.28141667,Very Critical
18033,673311,11.753368,75.490912,Very Critical
16184,670643,11.753368,75.490912,Very Critical
5625,680667,10.19,76.2,Very Critical
7602,403702,14.991011,74.040168999999,Very Critical
17957,682010,9.902055556,76.29983333,Very Critical
16069,682042,9.9718611,76.2823056,Very Critical
7604,403713,16.07,74.52,Very Critical
4673,670622,11.8623964,75.4949567,Very Critical
6448,766013,19.6973633,82.897235,Very Critical
5657,686605,9.779,76.4503,Very Critical
13864,581210,14.3989884,75.4768952,Very Critical
13863,581123,14.51082,75.7444517,Very Critical
18164,754103,20.2528611,86.1771944,Very Critical
17631,533242,16.47786111,81.83963889,Very Critical
6092,754294,20.1897328,86.1083191,Very Critical
13790,721654,22.09,88.01,Very Critical
12778,743378,22.133909,88.889939,Very Critical
5983,756131,20.9510933,86.717475,Very Critical
12777,743330,22.416728,88.520077,Very Critical
6001,752119,20.0164966,86.2459849,Very Critical
6089,754108,20.148487,86.2465906,Very Critical
5959,756116,20.9585616,86.5386066,Very Critical
5976,756128,21.0218466,86.5391033,Very Critical
6085,754114,20.2708875,86.1425509,Very Critical
16762,603002,13.0101944,79.6262222,Very Critical
13271,631502,12.8305,79.7068611,Very Critical
13272,631502,12.8305,79.7068611,Very Critical
16763,603002,13.0101944,79.6262222,Very Critical
5989,752109,19.998406,86.3044225,Very Critical
18214,631501,12.8341935,79.7036202,Very Critical
11493,631552,12.8341815,79.7036322,Very Critical
11492,631552,12.8341815,79.7036322,Very Critical
18783,631005,12.99985,79.61852,Very Critical
9551,756100,21.0629433,86.49976,Very Critical
5964,756113,21.1240933,86.4307433,Very Critical
8772,133302,30.8344444,76.9382222,Very Critical
8771,134108,30.7064167,76.8727778,Very Critical
1945,782127,26.4187,92.3425,Very Critical
18656,133301,30.7742777,76.8948333,Very Critical
17846,134104,30.7826389,76.9247222,Very Critical
19354,134101,30.7827222,76.9102778,Very Critical
10367,246421,30.818273,78.618594,Very Critical
9644,160102,30.6922778,76.8096111,Very Critical
9286,482010,23.2371389,79.9757222,Very Critical
9287,482010,23.2371389,79.9757222,Very Critical
7338,483220,23.283343,79.990892,Very Critical
9832,609110,11.2379167,79.7346667,Very Critical
16381,609601,10.96,79.74,Very Critical
4976,461001,22.745639,77.734926,Very Critical
1950,782103,26.228,92.5201666,Very Critical
17746,782427,26.1835,92.7362,Very Critical
1922,782428,26.1069,92.7456,Very Critical
14145,782445,26.0685,92.9001,Very Critical
11346,273165,27.011078,83.356404,Very Critical
1944,782137,26.3338,92.5633,Very Critical
3803,172105,31.4254909,78.2649906,Very Critical
6011,754004,20.1754785,86.0812378,Very Critical
10641,742212,24.7843,87.8722,Very Critical
5114,464774,23.080208,78.753288,Very Critical
9857,504001,19.1158333,79.8853333,Very Critical
6197,752014,19.9209591,85.8226472,Very Critical
19675,735234,26.81,88.6,Very Critical
769,521241,16.571347,80.568626,Very Critical
5115,464774,23.080208,78.753288,Very Critical
18982,461446,22.7539722,77.7356389,Very Critical
17552,609405,10.93,79.65,Very Critical
764,521212,16.632175,80.722619,Very Critical
765,521212,16.632175,80.722619,Very Critical
17679,274304,26.7532778,83.9775,Very Critical
7941,442504,18.7259689999999,80.142161,Very Critical
15512,843301,26.5637222,85.5243333,Very Critical
3663,813101,25.358,86.886513,Very Critical
3342,845434,26.4552599999999,84.7421109999999,Very Critical
3323,845419,26.4956,84.6169,Very Critical
12699,244001,28.83,78.77,Very Critical
3489,852139,26.131709,86.610711,Very Critical
3591,841440,26.4368,84.3988999999999,Very Critical
3330,845425,26.53688,84.5536625,Very Critical
11046,244504,28.83,78.77,Very Critical
3467,852111,26.131709,86.610711,Very Critical
15901,176310,32.55565,76.12728,Very Critical
3488,852138,26.131709,86.610711,Very Critical
3464,852110,26.131709,86.610711,Very Critical
3476,852125,26.131709,86.610711,Very Critical
3473,852123,26.131709,86.610711,Very Critical
3593,841286,26.2269722,84.3564167,Very Critical
14374,841203,26.2269721999999,84.3564166999999,Very Critical
11038,244222,28.8353055,78.4732777,Very Critical
10106,845438,26.2994167,84.8390278,Very Critical
7945,442918,19.8878233,79.6417893,Very Critical
18987,482009,23.2013889,79.9768611,Very Critical
7334,482003,23.161779,79.907051,Very Critical
6136,757016,21.7968226,87.0275394,Very Critical
10097,852201,25.8840833,86.5923611,Very Critical
16942,226013,26.937126,80.90476,Very Critical
13610,226015,26.8951388,80.9835833,Very Critical
15928,180013,32.772311,74.839821,Very Critical
3241,176083,32.030771,76.46137,Very Critical
3474,852124,25.883496,86.600625,Very Critical
15924,181123,32.78435,74.823703,Very Critical
13609,226001,26.8555421,80.9304329,Very Critical
14351,852216,25.854547,86.4699556,Very Critical
3771,175015,31.708256,76.931376,Very Critical
3665,813202,25.892,86.452,Very Critical
3791,175018,31.708256,76.931376,Very Critical
3764,175033,31.708256,76.931376,Very Critical
3768,175006,31.708256,76.931376,Very Critical
15927,181121,32.755449,74.824394,Very Critical
3266,174024,31.37655,76.7207,Very Critical
15929,180013,32.772311,74.839821,Very Critical
18332,248009,30.3524167,78.0270833,Very Critical
16435,202282,26.8732812,80.9040574,Very Critical
3478,852202,25.883496,86.600625,Very Critical
16939,226007,26.86596,80.951235,Very Critical
10098,852201,25.8840833,86.5923611,Very Critical
3460,852106,25.883496,86.600625,Very Critical
17676,607001,11.76,79.76,Very Critical
11601,606755,11.7463,79.7644,Very Critical
4450,431709,18.886688,77.562601,Very Critical
17677,607001,11.76,79.76,Very Critical
12829,736203,26.54,89.81,Very Critical
16792,600072,13.1196111,80.0718333,Very Critical
14747,754009,20.3467727,85.3797699,Very Critical
14766,757017,21.6643983,86.7985433,Very Critical
16793,600072,13.1196111,80.0718333,Very Critical
3278,174004,31.3335,76.5401,Very Critical
12291,607401,11.75,79.73,Very Critical
4478,422401,19.922885,73.8465835,Very Critical
12223,628008,8.790639,78.115462,Very Critical
4431,431717,18.96,77.4,Very Critical
14920,422010,19.9214389,73.7148027,Very Critical
4408,422306,19.9568914,73.9036397,Very Critical
10682,283204,24.326599,78.329887,Very Critical
6451,766107,20.3411608,82.690951,Very Critical
6122,757040,21.5231283,86.4969199,Very Critical
12227,628002,8.7641871,78.134815,Very Critical
12257,626124,9.5,77.75,Very Critical
12226,628101,8.776357,78.102273,Very Critical
12832,736179,26.35,89.44,Very Critical
8107,413103,18.811444,73.847787,Very Critical
16346,626130,9.51,77.81,Very Critical
16869,628152,8.8025833,78.1567222,Very Critical
6455,766102,20.3343083,83.539385,Very Critical
13406,625534,9.964245,77.441781,Very Critical
13419,628004,8.7634722,78.1733611,Very Critical
16347,626130,9.51,77.81,Very Critical
12224,628008,8.790639,78.115462,Very Critical
12092,625704,9.78113,77.900963,Very Critical
6486,764063,19.1877,82.4834583,Very Critical
9951,524401,13.5891111,80.0323611,Very Critical
519,524132,13.955971,79.581189,Very Critical
10053,781028,26.1178333,91.7969722,Very Critical
2079,781102,26.2488,91.524,Very Critical
15499,781301,26.31787,91.01029,Very Critical
2070,781123,25.97347,91.22902,Very Critical
2043,783125,26.0335,90.758034,Very Critical
14167,783376,26.335338,90.441393,Very Critical
3929,184144,32.776658,74.525089,Very Critical
2071,781123,25.97347,91.22902,Very Critical
2064,781031,26.1882,91.6785,Very Critical
10054,781004,26.19526,91.76467,Very Critical
13267,600081,13.142477,80.296466,Very Critical
12941,733208,26.14,88.02,Very Critical
15874,394221,21.1395,72.8405,Very Critical
13268,600081,13.142477,80.296466,Very Critical
8593,603305,12.70115,80.10735,Very Critical
17663,400001,18.9391667,72.8375556,Very Critical
12896,732103,25.011173,88.141133,Very Critical
15645,400007,18.9988889,72.8400833,Very Critical
12891,732201,25.011173,88.141133,Very Critical
9385,400028,19.0207778,72.8406944,Very Critical
12903,732206,25.011173,88.141133,Very Critical
19246,400071,19.0566895,72.898216,Very Critical
10566,743292,22.6862409,88.88172,Very Critical
7749,400021,18.9391666,72.8375554999999,Very Critical
19002,400061,19.1283268200551,72.8326252913119,Very Critical
12901,732139,25.011173,88.141133,Very Critical
12900,732205,25.011173,88.141133,Very Critical
5974,756129,20.9194933,86.8548966,Very Critical
18077,400050,19.0565549681996,72.8337818071241,Very Critical
6067,754220,20.6921116,86.72873,Very Critical
6064,754213,20.432465,86.539234,Very Critical
12886,732210,25.011173,88.141133,Very Critical
6093,754153,20.3898083,86.3869616,Very Critical
5775,695145,8.76,76.74,Very Critical
12902,732209,25.011173,88.141133,Very Critical
19601,600066,13.162875,80.203097,Very Critical
15875,394221,21.1395,72.8405,Very Critical
8860,190018,34.0766111,74.7689166,Very Critical
8864,190002,34.0893611,74.8056388,Very Critical
17870,190010,34.0699167,74.8098333,Very Critical
17872,190008,34.0579,74.8167,Very Critical
6044,755011,20.7972864,86.6092979,Very Critical
6042,755009,20.7639683,86.2197333,Very Critical
6050,755016,20.7192195,86.599013,Very Critical
8866,190014,34.0376694,74.7871666,Very Critical
15935,190001,34.0744167,74.8048056,Very Critical
